koma_id,kanji,page,position,koma,chara_num,whos,eyes,face_direction,eyes_num,page_id,four_komas_id,tobirae_page,wasuu,grade,month,wasuu_page
04-104-6,4,104,L,2,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,→,",4,04-104,04-104-L,False,52,2,12月,8
04-104-7,4,104,L,3,4,"ゆ,縁,縁,唯,","デ,デ,デ,デ","←,↓,↓,↓,",5,04-104,04-104-L,False,52,2,12月,8
04-104-8,4,104,L,4,3,"縁,唯,ゆ,","デ,デ,デ","←,↓,↓,",4,04-104,04-104-L,False,52,2,12月,8
04-105-1,4,105,R,1,4,"唯,ゆ,縁,他,","デ,隠","↑,↓,↑,↓,",3,04-105,04-105-R,False,52,2,12月,8
04-105-2,4,105,R,2,3,"ゆ,縁,唯,","デ,デ","↑,↓,↓,",3,04-105,04-105-R,False,52,2,12月,8
04-105-3,4,105,R,3,3,"ゆ,唯,縁,","デ,デ,デ","←,→,→,",4,04-105,04-105-R,False,52,2,12月,8
04-105-4,4,105,R,4,3,"ゆ,唯,縁,","デ,デ,デ","↓,→,→,",4,04-105,04-105-R,False,52,2,12月,8
04-105-5,4,105,L,1,2,"ゆ,唯,","詳,詳","↓,→,",3,04-105,04-105-L,False,52,2,12月,8
04-105-6,4,105,L,2,2,"ゆ,唯,",デ,"↓,↑,",2,04-105,04-105-L,False,52,2,12月,8
04-105-7,4,105,L,3,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,→,",4,04-105,04-105-L,False,52,2,12月,8
04-105-8,4,105,L,4,1,"ゆ,",デ,"↓,",2,04-105,04-105-L,False,52,2,12月,8
04-106-1,4,106,R,1,3,"ゆ,唯,縁,","詳,デ","↑,↓,↓,",3,04-106,04-106-R,False,52,2,12月,8
04-106-2,4,106,R,2,2,"ゆ,唯,","デ,デ","←,↓,",3,04-106,04-106-R,False,52,2,12月,8
04-106-3,4,106,R,3,3,"縁,ゆ,唯,","デ,デ,デ","←,↓,↓,",4,04-106,04-106-R,False,52,2,12月,8
04-106-4,4,106,R,4,3,"唯,縁,ゆ,",デ,"↑,↓,↑,",2,04-106,04-106-R,False,52,2,12月,8
04-106-5,4,106,L,1,3,"唯,縁,ゆ,","デ,デ","↑,↓,→,",3,04-106,04-106-L,False,52,2,12月,8
04-106-6,4,106,L,2,3,"ゆ,縁,唯,","デ,デ,詳","↓,→,↓,",4,04-106,04-106-L,False,52,2,12月,8
04-106-7,4,106,L,3,2,"縁,ゆ,",デ,"↓,↑,",2,04-106,04-106-L,False,52,2,12月,8
04-106-8,4,106,L,4,3,"ゆ,唯,縁,","デ,デ","↑,↓,↓,",3,04-106,04-106-L,False,52,2,12月,8
04-107-1,4,107,R,1,3,"縁,唯,ゆ,","デ,詳","←,↓,↑,",3,04-107,04-107-R,False,52,2,12月,8
04-107-2,4,107,R,2,1,"唯,",デ,"←,",2,04-107,04-107-R,False,52,2,12月,8
04-107-3,4,107,R,3,2,"ゆ,縁,",デ,"↑,→,",2,04-107,04-107-R,False,52,2,12月,8
04-107-4,4,107,R,4,2,"ゆ,縁,",デ,"↑,→,",2,04-107,04-107-R,False,52,2,12月,8
04-107-5,4,107,L,1,3,"ゆ,縁,唯,","デ,デ","↑,→,→,",3,04-107,04-107-L,False,52,2,12月,8
04-107-6,4,107,L,2,2,"ゆ,唯,","詳,デ","←,↓,",3,04-107,04-107-L,False,52,2,12月,8
04-107-7,4,107,L,3,2,"縁,唯,",デ,"↓,↑,",2,04-107,04-107-L,False,52,2,12月,8
04-107-8,4,107,L,4,3,"ゆ,縁,唯,","デ,デ","↓,↓,↑,",3,04-107,04-107-L,False,52,2,12月,8
04-108-1,4,108,R,1,3,"縁,唯,ゆ,",デ,"←,↑,↑,",2,04-108,04-108-R,False,52,2,12月,8
04-108-2,4,108,R,2,3,"ゆ,唯,縁,","詳,詳,デ","←,↓,↓,",4,04-108,04-108-R,False,52,2,12月,8
04-108-3,4,108,R,3,3,"ゆ,唯,縁,","デ,デ,デ","←,↓,↓,",4,04-108,04-108-R,False,52,2,12月,8
04-108-4,4,108,R,4,3,"ゆ,唯,縁,","デ,デ,デ","↓,→,→,",4,04-108,04-108-R,False,52,2,12月,8
04-108-5,4,108,L,1,2,"縁,唯,","デ,詳","←,↓,",3,04-108,04-108-L,False,52,2,12月,8
04-108-6,4,108,L,2,3,"縁,唯,ゆ,","詳,詳","←,←,↑,",3,04-108,04-108-L,False,52,2,12月,8
04-108-7,4,108,L,3,3,"ゆ,唯,縁,","デ,デ","←,↑,↓,",3,04-108,04-108-L,False,52,2,12月,8
04-108-8,4,108,L,4,3,"縁,唯,ゆ,","デ,デ","←,↑,→,",3,04-108,04-108-L,False,52,2,12月,8
04-109-3,4,109,R,3,3,"縁,ゆ,千,","デ,詳,デ","←,↓,↓,",4,04-109,04-109-R,True,53,2,01月,8
04-109-4,4,109,R,4,3,"ゆ,唯,千,","デ,デ,デ","↓,↓,→,",4,04-109,04-109-R,True,53,2,01月,8
04-109-7,4,109,L,3,1,"千,",デ,"↓,",2,04-109,04-109-L,True,53,2,01月,8
04-109-8,4,109,L,4,3,"縁,ゆ,千,","デ,デ,デ","←,←,↓,",4,04-109,04-109-L,True,53,2,01月,8
04-110-1,4,110,R,1,3,"佳,縁,唯,","デ,デ,デ","←,↓,↓,",4,04-110,04-110-R,False,53,2,01月,8
04-110-2,4,110,R,2,2,"ゆ,佳,","デ,詳","↓,→,",3,04-110,04-110-R,False,53,2,01月,8
04-110-3,4,110,R,3,1,"佳,",詳,"↓,",2,04-110,04-110-R,False,53,2,01月,8
04-110-4,4,110,R,4,4,"ゆ,唯,佳,縁,","デ,デ,デ,デ","←,→,↓,↓,",5,04-110,04-110-R,False,53,2,01月,8
04-110-5,4,110,L,1,3,"唯,ゆ,佳,","デ,デ,デ","←,↓,→,",4,04-110,04-110-L,False,53,2,01月,8
04-110-6,4,110,L,2,2,"縁,佳,","デ,詳","←,↓,",3,04-110,04-110-L,False,53,2,01月,8
04-110-7,4,110,L,3,1,"ゆ,",詳,"↓,",2,04-110,04-110-L,False,53,2,01月,8
04-110-8,4,110,L,4,4,"ゆ,佳,唯,縁,","デ,デ,デ,デ","←,↓,→,↓,",5,04-110,04-110-L,False,53,2,01月,8
04-111-1,4,111,R,1,4,"ふ,縁,唯,佳,","デ,デ,デ,デ","←,↓,↓,→,",5,04-111,04-111-R,False,53,2,01月,8
04-111-2,4,111,R,2,2,"ふ,佳,",詳,"↓,↑,",2,04-111,04-111-R,False,53,2,01月,8
04-111-3,4,111,R,3,4,"ふ,佳,ゆ,唯,","デ,デ,デ","↓,↑,→,↓,",4,04-111,04-111-R,False,53,2,01月,8
04-111-4,4,111,R,4,3,"ゆ,佳,唯,","詳,デ,デ","←,↓,→,",4,04-111,04-111-R,False,53,2,01月,8
04-111-5,4,111,L,1,3,"ふ,佳,縁,","デ,デ,デ","↓,→,↓,",4,04-111,04-111-L,False,53,2,01月,8
04-111-6,4,111,L,2,2,"佳,ゆ,","デ,詳","←,→,",3,04-111,04-111-L,False,53,2,01月,8
04-111-7,4,111,L,3,5,"ゆ,佳,唯,縁,ふ,","デ,デ,デ,デ,デ","←,↓,→,↓,↓,",6,04-111,04-111-L,False,53,2,01月,8
04-111-8,4,111,L,4,2,"佳,ゆ,",デ,"↑,↓,",2,04-111,04-111-L,False,53,2,01月,8
04-112-1,4,112,R,1,3,"ゆ,唯,縁,","デ,デ,デ","←,↓,↓,",4,04-112,04-112-R,False,53,2,01月,8
04-112-2,4,112,R,2,3,"縁,ゆ,唯,","デ,デ,デ","←,↓,→,",4,04-112,04-112-R,False,53,2,01月,8
04-112-3,4,112,R,3,1,"唯,",詳,"→,",2,04-112,04-112-R,False,53,2,01月,8
04-112-4,4,112,R,4,3,"縁,ゆ,唯,","デ,デ","←,↓,↑,",3,04-112,04-112-R,False,53,2,01月,8
04-112-5,4,112,L,1,3,"唯,ゆ,縁,","デ,デ,デ","↓,→,↓,",4,04-112,04-112-L,False,53,2,01月,8
04-112-6,4,112,L,2,1,"縁,",デ,"↓,",2,04-112,04-112-L,False,53,2,01月,8
04-112-7,4,112,L,3,3,"ゆ,縁,唯,","デ,デ","↓,↑,↓,",3,04-112,04-112-L,False,53,2,01月,8
04-112-8,4,112,L,4,3,"ゆ,縁,唯,","デ,デ,デ","↓,←,↓,",4,04-112,04-112-L,False,53,2,01月,8
04-113-1,4,113,R,1,2,"唯,縁,","詳,詳","↓,←,",3,04-113,04-113-R,False,53,2,01月,8
04-113-2,4,113,R,2,3,"ゆ,縁,唯,","デ,詳,隠","↓,↓,→,",4,04-113,04-113-R,False,53,2,01月,8
04-113-3,4,113,R,3,2,"唯,縁,",詳,"←,↑,",2,04-113,04-113-R,False,53,2,01月,8
04-113-4,4,113,R,4,3,"ゆ,縁,唯,","デ,デ","↓,→,↑,",3,04-113,04-113-R,False,53,2,01月,8
04-113-5,4,113,L,1,2,"ゆ,縁,","詳,デ","↓,↓,",3,04-113,04-113-L,False,53,2,01月,8
04-113-6,4,113,L,2,3,"ゆ,縁,唯,","デ,デ","↑,↓,↓,",3,04-113,04-113-L,False,53,2,01月,8
04-113-7,4,113,L,3,3,"ゆ,縁,唯,","デ,デ,デ","↓,→,→,",4,04-113,04-113-L,False,53,2,01月,8
04-113-8,4,113,L,4,1,"ゆ,",デ,"↓,",2,04-113,04-113-L,False,53,2,01月,8
04-114-1,4,114,R,1,2,"縁,唯,","デ,詳","↓,↓,",3,04-114,04-114-R,False,53,2,01月,8
04-114-2,4,114,R,2,3,"唯,縁,ゆ,","デ,デ","↑,→,↓,",3,04-114,04-114-R,False,53,2,01月,8
04-114-3,4,114,R,3,2,"縁,ゆ,","デ,デ","↓,→,",3,04-114,04-114-R,False,53,2,01月,8
04-114-4,4,114,R,4,3,"ゆ,縁,唯,","デ,デ,デ","↓,↓,↓,",4,04-114,04-114-R,False,53,2,01月,8
04-114-5,4,114,L,1,3,"ゆ,縁,唯,","隠,デ,詳","←,↓,↓,",4,04-114,04-114-L,False,53,2,01月,8
04-114-6,4,114,L,2,2,"縁,唯,","詳,詳","↓,↓,",3,04-114,04-114-L,False,53,2,01月,8
04-114-7,4,114,L,3,3,"縁,唯,ゆ,","デ,デ","↓,↓,↑,",3,04-114,04-114-L,False,53,2,01月,8
04-114-8,4,114,L,4,3,"ゆ,縁,唯,","デ,デ,デ","↓,→,→,",4,04-114,04-114-L,False,53,2,01月,8
04-115-1,4,115,R,1,3,"ゆ,縁,唯,","デ,デ,デ","↓,→,→,",4,04-115,04-115-R,False,53,2,01月,8
04-115-2,4,115,R,2,3,"縁,唯,ゆ,","デ,デ,デ","←,←,↓,",4,04-115,04-115-R,False,53,2,01月,8
04-115-3,4,115,R,3,3,"唯,ゆ,縁,","デ,デ,デ","←,↓,→,",4,04-115,04-115-R,False,53,2,01月,8
04-115-4,4,115,R,4,3,"ゆ,唯,縁,","デ,デ","↑,→,→,",3,04-115,04-115-R,False,53,2,01月,8
04-115-5,4,115,L,1,3,"ゆ,唯,縁,","デ,デ","↓,↑,→,",3,04-115,04-115-L,False,53,2,01月,8
04-115-6,4,115,L,2,1,"縁,",デ,"↓,",2,04-115,04-115-L,False,53,2,01月,8
04-115-7,4,115,L,3,3,"ゆ,唯,縁,","詳,詳,デ","←,↓,→,",4,04-115,04-115-L,False,53,2,01月,8
04-115-8,4,115,L,4,3,"縁,唯,ゆ,","デ,デ,デ","←,↓,↓,",4,04-115,04-115-L,False,53,2,01月,8
04-116-1,4,116,R,1,3,"ゆ,縁,唯,","デ,デ,詳","↓,→,→,",4,04-116,04-116-R,False,53,2,01月,8
04-116-2,4,116,R,2,4,"他,唯,ゆ,縁,","デ,デ,デ","↑,→,↓,↓,",4,04-116,04-116-R,False,53,2,01月,8
04-116-3,4,116,R,3,4,"他,唯,ゆ,縁,","デ,デ,デ","↑,→,↓,↓,",4,04-116,04-116-R,False,53,2,01月,8
04-116-4,4,116,R,4,2,"ゆ,縁,","デ,デ","↓,↓,",3,04-116,04-116-R,False,53,2,01月,8
04-116-5,4,116,L,1,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,04-116,04-116-L,False,53,2,01月,8
04-116-6,4,116,L,2,2,"ゆ,唯,",詳,"↓,↑,",2,04-116,04-116-L,False,53,2,01月,8
04-116-7,4,116,L,3,3,"縁,唯,ゆ,","デ,デ,デ","←,↓,→,",4,04-116,04-116-L,False,53,2,01月,8
04-116-8,4,116,L,4,3,"ゆ,縁,唯,","デ,デ","↑,↓,↓,",3,04-116,04-116-L,False,53,2,01月,8
05-009-3,5,9,R,3,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,05-009,05-009-R,True,54,2,02月,8
05-009-4,5,9,R,4,2,"ゆ,唯,",デ,"↓,↑,",2,05-009,05-009-R,True,54,2,02月,8
05-009-7,5,9,L,3,2,"縁,唯,","デ,デ","↓,→,",3,05-009,05-009-L,True,54,2,02月,8
05-009-8,5,9,L,4,1,"唯,",デ,"↓,",2,05-009,05-009-L,True,54,2,02月,8
05-010-1,5,10,R,1,3,"縁,ゆ,唯,","デ,デ","←,↑,↓,",3,05-010,05-010-R,False,54,2,02月,8
05-010-2,5,10,R,2,3,"ゆ,縁,唯,","デ,デ,デ","↓,↓,→,",4,05-010,05-010-R,False,54,2,02月,8
05-010-3,5,10,R,3,2,"ゆ,縁,","詳,デ","←,↓,",3,05-010,05-010-R,False,54,2,02月,8
05-010-4,5,10,R,4,1,"唯,",詳,"↓,",2,05-010,05-010-R,False,54,2,02月,8
05-010-5,5,10,L,1,2,"ゆ,唯,","デ,デ","↓,→,",3,05-010,05-010-L,False,54,2,02月,8
05-010-6,5,10,L,2,3,"縁,唯,ゆ,","デ,デ,デ","←,↓,→,",4,05-010,05-010-L,False,54,2,02月,8
05-010-7,5,10,L,3,2,"ゆ,縁,","デ,デ","↓,→,",3,05-010,05-010-L,False,54,2,02月,8
05-010-8,5,10,L,4,1,"唯,",デ,"↓,",2,05-010,05-010-L,False,54,2,02月,8
05-011-1,5,11,R,1,3,"縁,ゆ,唯,","デ,デ,デ","↓,←,↓,",4,05-011,05-011-R,False,54,2,02月,8
05-011-2,5,11,R,2,3,"ゆ,唯,縁,","デ,デ","↓,↑,↓,",3,05-011,05-011-R,False,54,2,02月,8
05-011-3,5,11,R,3,1,"ゆ,",デ,"↓,",2,05-011,05-011-R,False,54,2,02月,8
05-011-4,5,11,R,4,1,"唯,",デ,"↓,",2,05-011,05-011-R,False,54,2,02月,8
05-011-5,5,11,L,1,3,"縁,唯,ゆ,","デ,デ,デ","←,↓,→,",4,05-011,05-011-L,False,54,2,02月,8
05-011-6,5,11,L,2,2,"ゆ,縁,","詳,隠","←,↓,",3,05-011,05-011-L,False,54,2,02月,8
05-011-7,5,11,L,3,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,→,",4,05-011,05-011-L,False,54,2,02月,8
05-011-8,5,11,L,4,3,"ゆ,縁,唯,","デ,デ","←,↓,↑,",3,05-011,05-011-L,False,54,2,02月,8
05-012-1,5,12,R,1,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,05-012,05-012-R,False,54,2,02月,8
05-012-2,5,12,R,2,2,"縁,ゆ,","デ,デ","↓,→,",3,05-012,05-012-R,False,54,2,02月,8
05-012-3,5,12,R,3,4,"ゆ,ゆ,唯,唯,","デ,デ,デ,デ","↓,←,↓,→,",5,05-012,05-012-R,False,54,2,02月,8
05-012-4,5,12,R,4,2,"縁,唯,","デ,デ","←,↓,",3,05-012,05-012-R,False,54,2,02月,8
05-012-5,5,12,L,1,3,"唯,縁,ゆ,","デ,デ,デ","↓,→,↓,",4,05-012,05-012-L,False,54,2,02月,8
05-012-6,5,12,L,2,3,"唯,縁,ゆ,","デ,デ,デ","↓,→,↓,",4,05-012,05-012-L,False,54,2,02月,8
05-012-7,5,12,L,3,3,"唯,縁,ゆ,","デ,デ,デ","↓,→,↓,",4,05-012,05-012-L,False,54,2,02月,8
05-012-8,5,12,L,4,3,"ゆ,唯,縁,","デ,デ,デ","↓,→,→,",4,05-012,05-012-L,False,54,2,02月,8
05-013-1,5,13,R,1,3,"縁,ゆ,唯,","デ,詳,デ","↓,←,↓,",4,05-013,05-013-R,False,54,2,02月,8
05-013-2,5,13,R,2,2,"唯,ゆ,",詳,"↑,↓,",2,05-013,05-013-R,False,54,2,02月,8
05-013-3,5,13,R,3,3,"ゆ,唯,縁,","デ,デ,デ","←,→,→,",4,05-013,05-013-R,False,54,2,02月,8
05-013-4,5,13,R,4,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,05-013,05-013-R,False,54,2,02月,8
05-013-5,5,13,L,1,2,"ゆ,唯,",デ,"↓,↑,",2,05-013,05-013-L,False,54,2,02月,8
05-013-6,5,13,L,2,2,"縁,唯,","詳,詳","↓,↓,",3,05-013,05-013-L,False,54,2,02月,8
05-013-7,5,13,L,3,1,"ゆ,",デ,"↓,",2,05-013,05-013-L,False,54,2,02月,8
05-013-8,5,13,L,4,3,"縁,唯,ゆ,","デ,デ,デ","←,↓,↓,",4,05-013,05-013-L,False,54,2,02月,8
05-014-1,5,14,R,1,0,,n,nan,1,05-014,05-014-R,False,54,2,02月,8
05-014-2,5,14,R,2,3,"ゆ,縁,唯,","デ,デ,デ","↓,→,↓,",4,05-014,05-014-R,False,54,2,02月,8
05-014-3,5,14,R,3,3,"唯,ゆ,縁,","デ,デ,隠","↓,→,↓,",4,05-014,05-014-R,False,54,2,02月,8
05-014-4,5,14,R,4,3,"ゆ,唯,縁,","デ,デ,デ","←,↓,↓,",4,05-014,05-014-R,False,54,2,02月,8
05-014-5,5,14,L,1,1,"母,",デ,"↓,",2,05-014,05-014-L,False,54,2,02月,8
05-014-6,5,14,L,2,4,"縁,ゆ,唯,母,","デ,デ,デ","←,←,↑,↓,",4,05-014,05-014-L,False,54,2,02月,8
05-014-7,5,14,L,3,2,"ゆ,母,","デ,デ","←,↓,",3,05-014,05-014-L,False,54,2,02月,8
05-014-8,5,14,L,4,4,"ゆ,縁,母,唯,","デ,デ","↑,↑,↓,↓,",3,05-014,05-014-L,False,54,2,02月,8
05-015-1,5,15,R,1,2,"母,ゆ,",デ,"↑,↓,",2,05-015,05-015-R,False,54,2,02月,8
05-015-2,5,15,R,2,4,"唯,母,縁,ゆ,","デ,デ,デ","↓,↑,↓,↓,",4,05-015,05-015-R,False,54,2,02月,8
05-015-3,5,15,R,3,4,"唯,母,縁,ゆ,","デ,デ,デ","←,↑,↓,↓,",4,05-015,05-015-R,False,54,2,02月,8
05-015-4,5,15,R,4,3,"ゆ,母,唯,","詳,デ,デ","←,↓,↓,",4,05-015,05-015-R,False,54,2,02月,8
05-015-5,5,15,L,1,3,"縁,母,ゆ,","デ,デ,デ","←,↓,↓,",4,05-015,05-015-L,False,54,2,02月,8
05-015-6,5,15,L,2,3,"ゆ,唯,母,","デ,デ,デ","←,↓,←,",4,05-015,05-015-L,False,54,2,02月,8
05-015-7,5,15,L,3,2,"ゆ,母,","デ,詳","↓,→,",3,05-015,05-015-L,False,54,2,02月,8
05-015-8,5,15,L,4,4,"ゆ,母,唯,縁,","デ,デ,デ,デ","↓,→,→,→,",5,05-015,05-015-L,False,54,2,02月,8
05-016-1,5,16,R,1,3,"ゆ,縁,母,","デ,デ,デ","↓,↓,→,",4,05-016,05-016-R,False,54,2,02月,8
05-016-2,5,16,R,2,4,"母,ゆ,縁,唯,","デ,デ,デ,デ","↓,→,→,↓,",5,05-016,05-016-R,False,54,2,02月,8
05-016-3,5,16,R,3,2,"ゆ,縁,","詳,デ","↓,↓,",3,05-016,05-016-R,False,54,2,02月,8
05-016-4,5,16,R,4,4,"母,ゆ,縁,唯,","デ,デ,デ,デ","↓,→,→,↓,",5,05-016,05-016-R,False,54,2,02月,8
05-016-5,5,16,L,1,3,"母,ゆ,縁,","デ,デ","↑,↓,↓,",3,05-016,05-016-L,False,54,2,02月,8
05-016-6,5,16,L,2,3,"母,ゆ,縁,","デ,デ","↑,↓,↓,",3,05-016,05-016-L,False,54,2,02月,8
05-016-7,5,16,L,3,3,"ゆ,母,唯,","デ,デ,デ","←,↓,↓,",4,05-016,05-016-L,False,54,2,02月,8
05-016-8,5,16,L,4,4,"縁,ゆ,母,唯,","デ,デ,デ","←,↑,↓,→,",4,05-016,05-016-L,False,54,2,02月,8
05-017-3,5,17,R,3,1,"ゆ,",詳,"↓,",2,05-017,05-017-R,True,55,2,03月,8
05-017-4,5,17,R,4,4,"唯,ゆ,縁,他,","デ,デ","↑,↓,→,↑,",3,05-017,05-017-R,True,55,2,03月,8
05-017-7,5,17,L,3,1,"縁,",デ,"→,",2,05-017,05-017-L,True,55,2,03月,8
05-017-8,5,17,L,4,3,"縁,ゆ,唯,","デ,デ,デ","↓,←,↓,",4,05-017,05-017-L,True,55,2,03月,8
05-018-1,5,18,R,1,2,"縁,唯,",デ,"↓,↑,",2,05-018,05-018-R,False,55,2,03月,8
05-018-2,5,18,R,2,3,"縁,唯,ゆ,","デ,デ,デ","←,↓,↓,",4,05-018,05-018-R,False,55,2,03月,8
05-018-3,5,18,R,3,3,"ゆ,唯,縁,","デ,デ,デ","←,→,→,",4,05-018,05-018-R,False,55,2,03月,8
05-018-4,5,18,R,4,2,"ゆ,縁,","デ,デ","←,↓,",3,05-018,05-018-R,False,55,2,03月,8
05-018-5,5,18,L,1,2,"ゆ,縁,","デ,デ","↓,→,",3,05-018,05-018-L,False,55,2,03月,8
05-018-6,5,18,L,2,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,05-018,05-018-L,False,55,2,03月,8
05-018-7,5,18,L,3,2,"唯,ゆ,","デ,詳","←,↓,",3,05-018,05-018-L,False,55,2,03月,8
05-018-8,5,18,L,4,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,05-018,05-018-L,False,55,2,03月,8
05-019-1,5,19,R,1,5,"他,ゆ,唯,縁,他,","デ,デ,デ","→,←,↑,↓,↑,",4,05-019,05-019-R,False,55,2,03月,8
05-019-2,5,19,R,2,3,"ゆ,唯,縁,","デ,詳,デ","←,↓,↓,",4,05-019,05-019-R,False,55,2,03月,8
05-019-3,5,19,R,3,1,"縁,",デ,"↓,",2,05-019,05-019-R,False,55,2,03月,8
05-019-4,5,19,R,4,3,"縁,唯,ゆ,","デ,デ","←,↑,→,",3,05-019,05-019-R,False,55,2,03月,8
05-019-5,5,19,L,1,2,"ゆ,唯,","詳,デ","↓,→,",3,05-019,05-019-L,False,55,2,03月,8
05-019-6,5,19,L,2,1,"ゆ,",詳,"↓,",2,05-019,05-019-L,False,55,2,03月,8
05-019-7,5,19,L,3,2,"唯,縁,","詳,詳","↓,↓,",3,05-019,05-019-L,False,55,2,03月,8
05-019-8,5,19,L,4,3,"ゆ,唯,縁,","デ,デ,デ","←,↓,↓,",4,05-019,05-019-L,False,55,2,03月,8
05-020-1,5,20,R,1,0,,n,nan,1,05-020,05-020-R,False,55,2,03月,8
05-020-2,5,20,R,2,3,"唯,ゆ,縁,","デ,デ","↑,↓,→,",3,05-020,05-020-R,False,55,2,03月,8
05-020-3,5,20,R,3,1,"唯,",詳,"↓,",2,05-020,05-020-R,False,55,2,03月,8
05-020-4,5,20,R,4,3,"縁,唯,ゆ,","デ,デ,デ","↓,→,→,",4,05-020,05-020-R,False,55,2,03月,8
05-020-5,5,20,L,1,3,"ゆ,唯,縁,","デ,デ","↓,↑,→,",3,05-020,05-020-L,False,55,2,03月,8
05-020-6,5,20,L,2,2,"縁,唯,","デ,詳","↓,↓,",3,05-020,05-020-L,False,55,2,03月,8
05-020-7,5,20,L,3,3,"ゆ,縁,唯,","デ,デ","↑,↓,↓,",3,05-020,05-020-L,False,55,2,03月,8
05-020-8,5,20,L,4,2,"ゆ,唯,",デ,"↓,↑,",2,05-020,05-020-L,False,55,2,03月,8
05-021-1,5,21,R,1,3,"ゆ,唯,縁,","デ,デ,デ","←,↓,↓,",4,05-021,05-021-R,False,55,2,03月,8
05-021-2,5,21,R,2,2,"唯,縁,","詳,詳","←,↓,",3,05-021,05-021-R,False,55,2,03月,8
05-021-3,5,21,R,3,3,"縁,唯,ゆ,","デ,デ","←,↑,→,",3,05-021,05-021-R,False,55,2,03月,8
05-021-4,5,21,R,4,3,"縁,唯,ゆ,",デ,"←,↑,↑,",2,05-021,05-021-R,False,55,2,03月,8
05-021-5,5,21,L,1,2,"千,佳,","詳,詳","→,↓,",3,05-021,05-021-L,False,55,2,03月,8
05-021-6,5,21,L,2,4,"ふ,佳,千,他,","デ,デ,デ,隠","←,↓,→,←,",5,05-021,05-021-L,False,55,2,03月,8
05-021-7,5,21,L,3,2,"ふ,千,",デ,"↓,↑,",2,05-021,05-021-L,False,55,2,03月,8
05-021-8,5,21,L,4,3,"ふ,千,佳,","デ,デ","↓,↑,→,",3,05-021,05-021-L,False,55,2,03月,8
05-022-1,5,22,R,1,1,"ふ,",詳,"↓,",2,05-022,05-022-R,False,55,2,03月,8
05-022-2,5,22,R,2,1,"ゆ,",詳,"↓,",2,05-022,05-022-R,False,55,2,03月,8
05-022-3,5,22,R,3,3,"ふ,佳,千,","デ,デ,デ","←,↓,↓,",4,05-022,05-022-R,False,55,2,03月,8
05-022-4,5,22,R,4,2,"ふ,佳,","デ,デ","←,↓,",3,05-022,05-022-R,False,55,2,03月,8
05-022-5,5,22,L,1,3,"千,佳,ふ,","デ,デ,デ","↓,←,↓,",4,05-022,05-022-L,False,55,2,03月,8
05-022-6,5,22,L,2,3,"ふ,千,佳,","デ,デ,デ","↓,→,→,",4,05-022,05-022-L,False,55,2,03月,8
05-022-7,5,22,L,3,3,"佳,千,他,","詳,デ","←,↓,↑,",3,05-022,05-022-L,False,55,2,03月,8
05-022-8,5,22,L,4,3,"ふ,佳,千,","デ,デ,デ","←,↓,↓,",4,05-022,05-022-L,False,55,2,03月,8
05-023-1,5,23,R,1,0,,n,nan,1,05-023,05-023-R,False,55,2,03月,8
05-023-2,5,23,R,2,2,"縁,唯,","詳,詳","←,↓,",3,05-023,05-023-R,False,55,2,03月,8
05-023-3,5,23,R,3,3,"縁,ゆ,唯,","デ,デ","↓,↑,→,",3,05-023,05-023-R,False,55,2,03月,8
05-023-4,5,23,R,4,3,"ゆ,唯,縁,","デ,デ","←,↑,→,",3,05-023,05-023-R,False,55,2,03月,8
05-023-5,5,23,L,1,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,→,",4,05-023,05-023-L,False,55,2,03月,8
05-023-6,5,23,L,2,2,"縁,ゆ,","デ,デ","←,↓,",3,05-023,05-023-L,False,55,2,03月,8
05-023-7,5,23,L,3,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,↓,",4,05-023,05-023-L,False,55,2,03月,8
05-023-8,5,23,L,4,2,"ゆ,唯,",デ,"↓,↑,",2,05-023,05-023-L,False,55,2,03月,8
05-024-1,5,24,R,1,3,"唯,ゆ,縁,","デ,デ,デ","←,↓,→,",4,05-024,05-024-R,False,55,2,03月,8
05-024-2,5,24,R,2,1,"唯,",詳,"↓,",2,05-024,05-024-R,False,55,2,03月,8
05-024-3,5,24,R,3,2,"縁,唯,","デ,詳","←,↓,",3,05-024,05-024-R,False,55,2,03月,8
05-024-4,5,24,R,4,3,"ゆ,縁,唯,","デ,デ,デ","←,↓,→,",4,05-024,05-024-R,False,55,2,03月,8
05-024-5,5,24,L,1,3,"ゆ,縁,唯,","デ,デ","←,↓,↑,",3,05-024,05-024-L,False,55,2,03月,8
05-024-6,5,24,L,2,1,"縁,",デ,"↓,",2,05-024,05-024-L,False,55,2,03月,8
05-024-7,5,24,L,3,3,"縁,唯,ゆ,","デ,デ,デ","←,↓,↓,",4,05-024,05-024-L,False,55,2,03月,8
